Country,year,sex,age,suicides_no,population,suicides/100k pop,country-year, gdp_for_year ($) ,gdp_per_capita ($),generation,Region,Happiness Rank,Happiness Score,Standard Error,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Dystopia Residual
Netherlands,2015,male,35-54 years,499,2362263,21.12,Netherlands2015,"757,999,453,314",47206,Generation X,Western Europe,7.0,7.378,0.02799,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,2.4657
Netherlands,2015,male,25-34 years,146,1045012,13.97,Netherlands2015,"757,999,453,314",47206,Millenials,Western Europe,7.0,7.378,0.02799,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,2.4657
Netherlands,2015,female,55-74 years,220,1998082,11.01,Netherlands2015,"757,999,453,314",47206,Boomers,Western Europe,7.0,7.378,0.02799,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,2.4657
Netherlands,2015,female,35-54 years,211,2353550,8.97,Netherlands2015,"757,999,453,314",47206,Generation X,Western Europe,7.0,7.378,0.02799,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,2.4657
Netherlands,2015,male,15-24 years,89,1058675,8.41,Netherlands2015,"757,999,453,314",47206,Millenials,Western Europe,7.0,7.378,0.02799,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,2.4657
Netherlands,2015,female,75+ years,55,770107,7.14,Netherlands2015,"757,999,453,314",47206,Silent,Western Europe,7.0,7.378,0.02799,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,2.4657
Netherlands,2015,female,25-34 years,65,1030867,6.31,Netherlands2015,"757,999,453,314",47206,Millenials,Western Europe,7.0,7.378,0.02799,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,2.4657
Netherlands,2015,female,15-24 years,34,1018674,3.34,Netherlands2015,"757,999,453,314",47206,Millenials,Western Europe,7.0,7.378,0.02799,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,2.4657
Netherlands,2015,female,5-14 years,6,943082,0.64,Netherlands2015,"757,999,453,314",47206,Generation Z,Western Europe,7.0,7.378,0.02799,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,2.4657
Netherlands,2015,male,5-14 years,1,987750,0.1,Netherlands2015,"757,999,453,314",47206,Generation Z,Western Europe,7.0,7.378,0.02799,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,2.4657
Nicaragua,2015,male,75+ years,7,56061,12.49,Nicaragua2015,"12,611,087,031",2303,Silent,Latin America and Caribbean,57.0,5.828,0.05371,0.59325,1.14184,0.74314,0.55475,0.19317,0.27815,2.32407
Nicaragua,2015,male,25-34 years,65,534310,12.17,Nicaragua2015,"12,611,087,031",2303,Millenials,Latin America and Caribbean,57.0,5.828,0.05371,0.59325,1.14184,0.74314,0.55475,0.19317,0.27815,2.32407
Nicaragua,2015,male,15-24 years,68,612707,11.1,Nicaragua2015,"12,611,087,031",2303,Millenials,Latin America and Caribbean,57.0,5.828,0.05371,0.59325,1.14184,0.74314,0.55475,0.19317,0.27815,2.32407
Nicaragua,2015,male,35-54 years,67,606317,11.05,Nicaragua2015,"12,611,087,031",2303,Generation X,Latin America and Caribbean,57.0,5.828,0.05371,0.59325,1.14184,0.74314,0.55475,0.19317,0.27815,2.32407
Nicaragua,2015,male,55-74 years,18,250532,7.18,Nicaragua2015,"12,611,087,031",2303,Boomers,Latin America and Caribbean,57.0,5.828,0.05371,0.59325,1.14184,0.74314,0.55475,0.19317,0.27815,2.32407
Nicaragua,2015,female,15-24 years,41,581787,7.05,Nicaragua2015,"12,611,087,031",2303,Millenials,Latin America and Caribbean,57.0,5.828,0.05371,0.59325,1.14184,0.74314,0.55475,0.19317,0.27815,2.32407
Nicaragua,2015,female,25-34 years,19,541679,3.51,Nicaragua2015,"12,611,087,031",2303,Millenials,Latin America and Caribbean,57.0,5.828,0.05371,0.59325,1.14184,0.74314,0.55475,0.19317,0.27815,2.32407
Nicaragua,2015,female,35-54 years,14,692648,2.02,Nicaragua2015,"12,611,087,031",2303,Generation X,Latin America and Caribbean,57.0,5.828,0.05371,0.59325,1.14184,0.74314,0.55475,0.19317,0.27815,2.32407
Nicaragua,2015,female,55-74 years,4,303372,1.32,Nicaragua2015,"12,611,087,031",2303,Boomers,Latin America and Caribbean,57.0,5.828,0.05371,0.59325,1.14184,0.74314,0.55475,0.19317,0.27815,2.32407
Nicaragua,2015,female,5-14 years,7,592557,1.18,Nicaragua2015,"12,611,087,031",2303,Generation Z,Latin America and Caribbean,57.0,5.828,0.05371,0.59325,1.14184,0.74314,0.55475,0.19317,0.27815,2.32407
Nicaragua,2015,male,5-14 years,5,628588,0.8,Nicaragua2015,"12,611,087,031",2303,Generation Z,Latin America and Caribbean,57.0,5.828,0.05371,0.59325,1.14184,0.74314,0.55475,0.19317,0.27815,2.32407
Nicaragua,2015,female,75+ years,0,75925,0.0,Nicaragua2015,"12,611,087,031",2303,Silent,Latin America and Caribbean,57.0,5.828,0.05371,0.59325,1.14184,0.74314,0.55475,0.19317,0.27815,2.32407
Norway,2015,male,55-74 years,119,544268,21.86,Norway2015,"386,663,139,403",79187,Boomers,Western Europe,4.0,7.522,0.0388,1.459,1.33095,0.88521,0.66973,0.36503,0.34699,2.46531
Norway,2015,male,75+ years,32,146511,21.84,Norway2015,"386,663,139,403",79187,Silent,Western Europe,4.0,7.522,0.0388,1.459,1.33095,0.88521,0.66973,0.36503,0.34699,2.46531
Norway,2015,male,35-54 years,140,736827,19.0,Norway2015,"386,663,139,403",79187,Generation X,Western Europe,4.0,7.522,0.0388,1.459,1.33095,0.88521,0.66973,0.36503,0.34699,2.46531
Norway,2015,male,25-34 years,64,361373,17.71,Norway2015,"386,663,139,403",79187,Millenials,Western Europe,4.0,7.522,0.0388,1.459,1.33095,0.88521,0.66973,0.36503,0.34699,2.46531
Norway,2015,male,15-24 years,43,345115,12.46,Norway2015,"386,663,139,403",79187,Millenials,Western Europe,4.0,7.522,0.0388,1.459,1.33095,0.88521,0.66973,0.36503,0.34699,2.46531
Norway,2015,female,55-74 years,62,544131,11.39,Norway2015,"386,663,139,403",79187,Boomers,Western Europe,4.0,7.522,0.0388,1.459,1.33095,0.88521,0.66973,0.36503,0.34699,2.46531
Norway,2015,female,25-34 years,31,344788,8.99,Norway2015,"386,663,139,403",79187,Millenials,Western Europe,4.0,7.522,0.0388,1.459,1.33095,0.88521,0.66973,0.36503,0.34699,2.46531
Norway,2015,female,35-54 years,61,692881,8.8,Norway2015,"386,663,139,403",79187,Generation X,Western Europe,4.0,7.522,0.0388,1.459,1.33095,0.88521,0.66973,0.36503,0.34699,2.46531
Norway,2015,female,75+ years,17,215829,7.88,Norway2015,"386,663,139,403",79187,Silent,Western Europe,4.0,7.522,0.0388,1.459,1.33095,0.88521,0.66973,0.36503,0.34699,2.46531
Norway,2015,female,15-24 years,17,325007,5.23,Norway2015,"386,663,139,403",79187,Millenials,Western Europe,4.0,7.522,0.0388,1.459,1.33095,0.88521,0.66973,0.36503,0.34699,2.46531
Norway,2015,female,5-14 years,2,305804,0.65,Norway2015,"386,663,139,403",79187,Generation Z,Western Europe,4.0,7.522,0.0388,1.459,1.33095,0.88521,0.66973,0.36503,0.34699,2.46531
Norway,2015,male,5-14 years,2,320375,0.62,Norway2015,"386,663,139,403",79187,Generation Z,Western Europe,4.0,7.522,0.0388,1.459,1.33095,0.88521,0.66973,0.36503,0.34699,2.46531
Panama,2015,male,75+ years,8,56048,14.27,Panama2015,"54,315,722,500",15158,Silent,Latin America and Caribbean,25.0,6.786,0.0491,1.06353,1.1985,0.79661,0.5421,0.0927,0.24434,2.84848
Panama,2015,male,25-34 years,26,306724,8.48,Panama2015,"54,315,722,500",15158,Millenials,Latin America and Caribbean,25.0,6.786,0.0491,1.06353,1.1985,0.79661,0.5421,0.0927,0.24434,2.84848
Panama,2015,male,55-74 years,14,228981,6.11,Panama2015,"54,315,722,500",15158,Boomers,Latin America and Caribbean,25.0,6.786,0.0491,1.06353,1.1985,0.79661,0.5421,0.0927,0.24434,2.84848
Panama,2015,male,35-54 years,26,495960,5.24,Panama2015,"54,315,722,500",15158,Generation X,Latin America and Caribbean,25.0,6.786,0.0491,1.06353,1.1985,0.79661,0.5421,0.0927,0.24434,2.84848
Panama,2015,male,15-24 years,16,338328,4.73,Panama2015,"54,315,722,500",15158,Millenials,Latin America and Caribbean,25.0,6.786,0.0491,1.06353,1.1985,0.79661,0.5421,0.0927,0.24434,2.84848
Panama,2015,female,15-24 years,8,328479,2.44,Panama2015,"54,315,722,500",15158,Millenials,Latin America and Caribbean,25.0,6.786,0.0491,1.06353,1.1985,0.79661,0.5421,0.0927,0.24434,2.84848
Panama,2015,female,25-34 years,4,300748,1.33,Panama2015,"54,315,722,500",15158,Millenials,Latin America and Caribbean,25.0,6.786,0.0491,1.06353,1.1985,0.79661,0.5421,0.0927,0.24434,2.84848
Panama,2015,female,55-74 years,3,243511,1.23,Panama2015,"54,315,722,500",15158,Boomers,Latin America and Caribbean,25.0,6.786,0.0491,1.06353,1.1985,0.79661,0.5421,0.0927,0.24434,2.84848
Panama,2015,female,35-54 years,4,496986,0.8,Panama2015,"54,315,722,500",15158,Generation X,Latin America and Caribbean,25.0,6.786,0.0491,1.06353,1.1985,0.79661,0.5421,0.0927,0.24434,2.84848
Panama,2015,male,5-14 years,1,367146,0.27,Panama2015,"54,315,722,500",15158,Generation Z,Latin America and Caribbean,25.0,6.786,0.0491,1.06353,1.1985,0.79661,0.5421,0.0927,0.24434,2.84848
Panama,2015,female,5-14 years,0,352852,0.0,Panama2015,"54,315,722,500",15158,Generation Z,Latin America and Caribbean,25.0,6.786,0.0491,1.06353,1.1985,0.79661,0.5421,0.0927,0.24434,2.84848
Panama,2015,female,75+ years,0,67619,0.0,Panama2015,"54,315,722,500",15158,Silent,Latin America and Caribbean,25.0,6.786,0.0491,1.06353,1.1985,0.79661,0.5421,0.0927,0.24434,2.84848
Poland,2015,male,55-74 years,1524,4043381,37.69,Poland2015,"477,355,617,456",13228,Boomers,Central and Eastern Europe,60.0,5.791,0.04263,1.12555,1.27948,0.77903,0.53122,0.04212,0.16759,1.86565
Poland,2015,male,35-54 years,1665,5194280,32.05,Poland2015,"477,355,617,456",13228,Generation X,Central and Eastern Europe,60.0,5.791,0.04263,1.12555,1.27948,0.77903,0.53122,0.04212,0.16759,1.86565
Poland,2015,male,75+ years,288,902310,31.92,Poland2015,"477,355,617,456",13228,Silent,Central and Eastern Europe,60.0,5.791,0.04263,1.12555,1.27948,0.77903,0.53122,0.04212,0.16759,1.86565
Poland,2015,male,25-34 years,768,3043082,25.24,Poland2015,"477,355,617,456",13228,Millenials,Central and Eastern Europe,60.0,5.791,0.04263,1.12555,1.27948,0.77903,0.53122,0.04212,0.16759,1.86565
Poland,2015,male,15-24 years,440,2274111,19.35,Poland2015,"477,355,617,456",13228,Millenials,Central and Eastern Europe,60.0,5.791,0.04263,1.12555,1.27948,0.77903,0.53122,0.04212,0.16759,1.86565
Poland,2015,female,55-74 years,251,4778252,5.25,Poland2015,"477,355,617,456",13228,Boomers,Central and Eastern Europe,60.0,5.791,0.04263,1.12555,1.27948,0.77903,0.53122,0.04212,0.16759,1.86565
Poland,2015,female,35-54 years,256,5143247,4.98,Poland2015,"477,355,617,456",13228,Generation X,Central and Eastern Europe,60.0,5.791,0.04263,1.12555,1.27948,0.77903,0.53122,0.04212,0.16759,1.86565
Poland,2015,female,75+ years,77,1790695,4.3,Poland2015,"477,355,617,456",13228,Silent,Central and Eastern Europe,60.0,5.791,0.04263,1.12555,1.27948,0.77903,0.53122,0.04212,0.16759,1.86565
Poland,2015,female,15-24 years,61,2176442,2.8,Poland2015,"477,355,617,456",13228,Millenials,Central and Eastern Europe,60.0,5.791,0.04263,1.12555,1.27948,0.77903,0.53122,0.04212,0.16759,1.86565
Poland,2015,female,25-34 years,71,2931931,2.42,Poland2015,"477,355,617,456",13228,Millenials,Central and Eastern Europe,60.0,5.791,0.04263,1.12555,1.27948,0.77903,0.53122,0.04212,0.16759,1.86565
Poland,2015,male,5-14 years,12,1953588,0.61,Poland2015,"477,355,617,456",13228,Generation Z,Central and Eastern Europe,60.0,5.791,0.04263,1.12555,1.27948,0.77903,0.53122,0.04212,0.16759,1.86565
Poland,2015,female,5-14 years,7,1855256,0.38,Poland2015,"477,355,617,456",13228,Generation Z,Central and Eastern Europe,60.0,5.791,0.04263,1.12555,1.27948,0.77903,0.53122,0.04212,0.16759,1.86565
Qatar,2015,male,15-24 years,13,277494,4.68,Qatar2015,"164,641,483,516",69937,Millenials,Middle East and Northern Africa,28.0,6.611,0.06257,1.69042,1.0786,0.79733,0.6404,0.52208,0.32573,1.55674
Qatar,2015,male,35-54 years,23,651297,3.53,Qatar2015,"164,641,483,516",69937,Generation X,Middle East and Northern Africa,28.0,6.611,0.06257,1.69042,1.0786,0.79733,0.6404,0.52208,0.32573,1.55674
Qatar,2015,male,25-34 years,20,672458,2.97,Qatar2015,"164,641,483,516",69937,Millenials,Middle East and Northern Africa,28.0,6.611,0.06257,1.69042,1.0786,0.79733,0.6404,0.52208,0.32573,1.55674
Qatar,2015,female,35-54 years,5,169638,2.95,Qatar2015,"164,641,483,516",69937,Generation X,Middle East and Northern Africa,28.0,6.611,0.06257,1.69042,1.0786,0.79733,0.6404,0.52208,0.32573,1.55674
Qatar,2015,female,15-24 years,2,85120,2.35,Qatar2015,"164,641,483,516",69937,Millenials,Middle East and Northern Africa,28.0,6.611,0.06257,1.69042,1.0786,0.79733,0.6404,0.52208,0.32573,1.55674
Qatar,2015,female,25-34 years,2,162310,1.23,Qatar2015,"164,641,483,516",69937,Millenials,Middle East and Northern Africa,28.0,6.611,0.06257,1.69042,1.0786,0.79733,0.6404,0.52208,0.32573,1.55674
Qatar,2015,male,55-74 years,1,88140,1.13,Qatar2015,"164,641,483,516",69937,Boomers,Middle East and Northern Africa,28.0,6.611,0.06257,1.69042,1.0786,0.79733,0.6404,0.52208,0.32573,1.55674
Qatar,2015,female,5-14 years,0,104727,0.0,Qatar2015,"164,641,483,516",69937,Generation Z,Middle East and Northern Africa,28.0,6.611,0.06257,1.69042,1.0786,0.79733,0.6404,0.52208,0.32573,1.55674
Qatar,2015,female,55-74 years,0,23389,0.0,Qatar2015,"164,641,483,516",69937,Boomers,Middle East and Northern Africa,28.0,6.611,0.06257,1.69042,1.0786,0.79733,0.6404,0.52208,0.32573,1.55674
Qatar,2015,female,75+ years,0,2996,0.0,Qatar2015,"164,641,483,516",69937,Silent,Middle East and Northern Africa,28.0,6.611,0.06257,1.69042,1.0786,0.79733,0.6404,0.52208,0.32573,1.55674
Qatar,2015,male,5-14 years,0,110987,0.0,Qatar2015,"164,641,483,516",69937,Generation Z,Middle East and Northern Africa,28.0,6.611,0.06257,1.69042,1.0786,0.79733,0.6404,0.52208,0.32573,1.55674
Qatar,2015,male,75+ years,0,5591,0.0,Qatar2015,"164,641,483,516",69937,Silent,Middle East and Northern Africa,28.0,6.611,0.06257,1.69042,1.0786,0.79733,0.6404,0.52208,0.32573,1.55674
Romania,2015,male,75+ years,189,578683,32.66,Romania2015,"177,911,101,680",9431,Silent,Central and Eastern Europe,86.0,5.124,0.06607,1.04345,0.88588,0.7689,0.35068,0.00649,0.13748,1.93129
Romania,2015,male,55-74 years,631,2065830,30.54,Romania2015,"177,911,101,680",9431,Boomers,Central and Eastern Europe,86.0,5.124,0.06607,1.04345,0.88588,0.7689,0.35068,0.00649,0.13748,1.93129
Romania,2015,male,35-54 years,734,2931496,25.04,Romania2015,"177,911,101,680",9431,Generation X,Central and Eastern Europe,86.0,5.124,0.06607,1.04345,0.88588,0.7689,0.35068,0.00649,0.13748,1.93129
Romania,2015,male,25-34 years,198,1398510,14.16,Romania2015,"177,911,101,680",9431,Millenials,Central and Eastern Europe,86.0,5.124,0.06607,1.04345,0.88588,0.7689,0.35068,0.00649,0.13748,1.93129
Romania,2015,male,15-24 years,123,1126484,10.92,Romania2015,"177,911,101,680",9431,Millenials,Central and Eastern Europe,86.0,5.124,0.06607,1.04345,0.88588,0.7689,0.35068,0.00649,0.13748,1.93129
Romania,2015,female,75+ years,66,991307,6.66,Romania2015,"177,911,101,680",9431,Silent,Central and Eastern Europe,86.0,5.124,0.06607,1.04345,0.88588,0.7689,0.35068,0.00649,0.13748,1.93129
Romania,2015,female,55-74 years,129,2467460,5.23,Romania2015,"177,911,101,680",9431,Boomers,Central and Eastern Europe,86.0,5.124,0.06607,1.04345,0.88588,0.7689,0.35068,0.00649,0.13748,1.93129
Romania,2015,female,35-54 years,104,2818504,3.69,Romania2015,"177,911,101,680",9431,Generation X,Central and Eastern Europe,86.0,5.124,0.06607,1.04345,0.88588,0.7689,0.35068,0.00649,0.13748,1.93129
Romania,2015,female,25-34 years,24,1307443,1.84,Romania2015,"177,911,101,680",9431,Millenials,Central and Eastern Europe,86.0,5.124,0.06607,1.04345,0.88588,0.7689,0.35068,0.00649,0.13748,1.93129
Romania,2015,female,15-24 years,15,1060311,1.41,Romania2015,"177,911,101,680",9431,Millenials,Central and Eastern Europe,86.0,5.124,0.06607,1.04345,0.88588,0.7689,0.35068,0.00649,0.13748,1.93129
Romania,2015,male,5-14 years,11,1088177,1.01,Romania2015,"177,911,101,680",9431,Generation Z,Central and Eastern Europe,86.0,5.124,0.06607,1.04345,0.88588,0.7689,0.35068,0.00649,0.13748,1.93129
Romania,2015,female,5-14 years,4,1029722,0.39,Romania2015,"177,911,101,680",9431,Generation Z,Central and Eastern Europe,86.0,5.124,0.06607,1.04345,0.88588,0.7689,0.35068,0.00649,0.13748,1.93129
Serbia,2015,male,75+ years,189,228745,82.62,Serbia2015,"37,160,332,465",5492,Silent,Central and Eastern Europe,87.0,5.123,0.04864,0.92053,1.00964,0.74836,0.20107,0.02617,0.19231,2.025
Serbia,2015,male,55-74 years,286,852168,33.56,Serbia2015,"37,160,332,465",5492,Boomers,Central and Eastern Europe,87.0,5.123,0.04864,0.92053,1.00964,0.74836,0.20107,0.02617,0.19231,2.025
Serbia,2015,male,35-54 years,219,967544,22.63,Serbia2015,"37,160,332,465",5492,Generation X,Central and Eastern Europe,87.0,5.123,0.04864,0.92053,1.00964,0.74836,0.20107,0.02617,0.19231,2.025
Serbia,2015,female,75+ years,77,351830,21.89,Serbia2015,"37,160,332,465",5492,Silent,Central and Eastern Europe,87.0,5.123,0.04864,0.92053,1.00964,0.74836,0.20107,0.02617,0.19231,2.025
Serbia,2015,male,25-34 years,70,480793,14.56,Serbia2015,"37,160,332,465",5492,Millenials,Central and Eastern Europe,87.0,5.123,0.04864,0.92053,1.00964,0.74836,0.20107,0.02617,0.19231,2.025
Serbia,2015,female,55-74 years,98,976577,10.04,Serbia2015,"37,160,332,465",5492,Boomers,Central and Eastern Europe,87.0,5.123,0.04864,0.92053,1.00964,0.74836,0.20107,0.02617,0.19231,2.025
Serbia,2015,male,15-24 years,27,400082,6.75,Serbia2015,"37,160,332,465",5492,Millenials,Central and Eastern Europe,87.0,5.123,0.04864,0.92053,1.00964,0.74836,0.20107,0.02617,0.19231,2.025
Serbia,2015,female,35-54 years,65,975773,6.66,Serbia2015,"37,160,332,465",5492,Generation X,Central and Eastern Europe,87.0,5.123,0.04864,0.92053,1.00964,0.74836,0.20107,0.02617,0.19231,2.025
Serbia,2015,female,25-34 years,21,461733,4.55,Serbia2015,"37,160,332,465",5492,Millenials,Central and Eastern Europe,87.0,5.123,0.04864,0.92053,1.00964,0.74836,0.20107,0.02617,0.19231,2.025
Serbia,2015,female,15-24 years,7,378130,1.85,Serbia2015,"37,160,332,465",5492,Millenials,Central and Eastern Europe,87.0,5.123,0.04864,0.92053,1.00964,0.74836,0.20107,0.02617,0.19231,2.025
Serbia,2015,male,5-14 years,2,356525,0.56,Serbia2015,"37,160,332,465",5492,Generation Z,Central and Eastern Europe,87.0,5.123,0.04864,0.92053,1.00964,0.74836,0.20107,0.02617,0.19231,2.025
Serbia,2015,female,5-14 years,1,336506,0.3,Serbia2015,"37,160,332,465",5492,Generation Z,Central and Eastern Europe,87.0,5.123,0.04864,0.92053,1.00964,0.74836,0.20107,0.02617,0.19231,2.025
Singapore,2015,male,75+ years,15,71060,21.11,Singapore2015,"304,097,759,674",81766,Silent,Southeastern Asia,24.0,6.798,0.0378,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,1.88501
Singapore,2015,male,55-74 years,73,403996,18.07,Singapore2015,"304,097,759,674",81766,Boomers,Southeastern Asia,24.0,6.798,0.0378,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,1.88501
Singapore,2015,male,35-54 years,79,606327,13.03,Singapore2015,"304,097,759,674",81766,Generation X,Southeastern Asia,24.0,6.798,0.0378,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,1.88501
Singapore,2015,female,75+ years,13,103599,12.55,Singapore2015,"304,097,759,674",81766,Silent,Southeastern Asia,24.0,6.798,0.0378,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,1.88501
Singapore,2015,male,25-34 years,30,270351,11.1,Singapore2015,"304,097,759,674",81766,Millenials,Southeastern Asia,24.0,6.798,0.0378,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,1.88501
Singapore,2015,male,15-24 years,19,257780,7.37,Singapore2015,"304,097,759,674",81766,Millenials,Southeastern Asia,24.0,6.798,0.0378,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,1.88501
Singapore,2015,female,55-74 years,28,416616,6.72,Singapore2015,"304,097,759,674",81766,Boomers,Southeastern Asia,24.0,6.798,0.0378,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,1.88501
Singapore,2015,female,25-34 years,18,291298,6.18,Singapore2015,"304,097,759,674",81766,Millenials,Southeastern Asia,24.0,6.798,0.0378,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,1.88501
Singapore,2015,female,15-24 years,15,249249,6.02,Singapore2015,"304,097,759,674",81766,Millenials,Southeastern Asia,24.0,6.798,0.0378,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,1.88501
Singapore,2015,female,35-54 years,36,629999,5.71,Singapore2015,"304,097,759,674",81766,Generation X,Southeastern Asia,24.0,6.798,0.0378,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,1.88501
Singapore,2015,male,5-14 years,2,213262,0.94,Singapore2015,"304,097,759,674",81766,Generation Z,Southeastern Asia,24.0,6.798,0.0378,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,1.88501
Singapore,2015,female,5-14 years,1,205578,0.49,Singapore2015,"304,097,759,674",81766,Generation Z,Southeastern Asia,24.0,6.798,0.0378,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,1.88501
Slovenia,2015,male,75+ years,62,62345,99.45,Slovenia2015,"43,072,415,017",22036,Silent,Central and Eastern Europe,55.0,5.848,0.04251,1.18498,1.27385,0.87337,0.60855,0.03787,0.25328,1.61583
Slovenia,2015,male,55-74 years,120,239919,50.02,Slovenia2015,"43,072,415,017",22036,Boomers,Central and Eastern Europe,55.0,5.848,0.04251,1.18498,1.27385,0.87337,0.60855,0.03787,0.25328,1.61583
Slovenia,2015,male,35-54 years,106,315248,33.62,Slovenia2015,"43,072,415,017",22036,Generation X,Central and Eastern Europe,55.0,5.848,0.04251,1.18498,1.27385,0.87337,0.60855,0.03787,0.25328,1.61583
Slovenia,2015,male,25-34 years,29,144722,20.04,Slovenia2015,"43,072,415,017",22036,Millenials,Central and Eastern Europe,55.0,5.848,0.04251,1.18498,1.27385,0.87337,0.60855,0.03787,0.25328,1.61583
Slovenia,2015,female,75+ years,19,114010,16.67,Slovenia2015,"43,072,415,017",22036,Silent,Central and Eastern Europe,55.0,5.848,0.04251,1.18498,1.27385,0.87337,0.60855,0.03787,0.25328,1.61583
Slovenia,2015,female,55-74 years,40,252261,15.86,Slovenia2015,"43,072,415,017",22036,Boomers,Central and Eastern Europe,55.0,5.848,0.04251,1.18498,1.27385,0.87337,0.60855,0.03787,0.25328,1.61583
Slovenia,2015,male,15-24 years,14,103331,13.55,Slovenia2015,"43,072,415,017",22036,Millenials,Central and Eastern Europe,55.0,5.848,0.04251,1.18498,1.27385,0.87337,0.60855,0.03787,0.25328,1.61583
Slovenia,2015,female,35-54 years,23,295637,7.78,Slovenia2015,"43,072,415,017",22036,Generation X,Central and Eastern Europe,55.0,5.848,0.04251,1.18498,1.27385,0.87337,0.60855,0.03787,0.25328,1.61583
Slovenia,2015,female,25-34 years,5,132806,3.76,Slovenia2015,"43,072,415,017",22036,Millenials,Central and Eastern Europe,55.0,5.848,0.04251,1.18498,1.27385,0.87337,0.60855,0.03787,0.25328,1.61583
Slovenia,2015,female,15-24 years,3,97579,3.07,Slovenia2015,"43,072,415,017",22036,Millenials,Central and Eastern Europe,55.0,5.848,0.04251,1.18498,1.27385,0.87337,0.60855,0.03787,0.25328,1.61583
Slovenia,2015,male,5-14 years,1,101184,0.99,Slovenia2015,"43,072,415,017",22036,Generation Z,Central and Eastern Europe,55.0,5.848,0.04251,1.18498,1.27385,0.87337,0.60855,0.03787,0.25328,1.61583
Slovenia,2015,female,5-14 years,0,95590,0.0,Slovenia2015,"43,072,415,017",22036,Generation Z,Central and Eastern Europe,55.0,5.848,0.04251,1.18498,1.27385,0.87337,0.60855,0.03787,0.25328,1.61583
South Africa,2015,male,75+ years,8,285743,2.8,South Africa2015,"317,741,039,198",6403,Silent,Sub-Saharan Africa,113.0,4.642,0.04585,0.92049,1.18468,0.27688,0.33207,0.08884,0.11973,1.71956
South Africa,2015,male,25-34 years,126,5001052,2.52,South Africa2015,"317,741,039,198",6403,Millenials,Sub-Saharan Africa,113.0,4.642,0.04585,0.92049,1.18468,0.27688,0.33207,0.08884,0.11973,1.71956
South Africa,2015,male,15-24 years,90,5190482,1.73,South Africa2015,"317,741,039,198",6403,Millenials,Sub-Saharan Africa,113.0,4.642,0.04585,0.92049,1.18468,0.27688,0.33207,0.08884,0.11973,1.71956
South Africa,2015,male,55-74 years,41,2426511,1.69,South Africa2015,"317,741,039,198",6403,Boomers,Sub-Saharan Africa,113.0,4.642,0.04585,0.92049,1.18468,0.27688,0.33207,0.08884,0.11973,1.71956
South Africa,2015,male,35-54 years,101,6066751,1.66,South Africa2015,"317,741,039,198",6403,Generation X,Sub-Saharan Africa,113.0,4.642,0.04585,0.92049,1.18468,0.27688,0.33207,0.08884,0.11973,1.71956
South Africa,2015,female,15-24 years,34,5105930,0.67,South Africa2015,"317,741,039,198",6403,Millenials,Sub-Saharan Africa,113.0,4.642,0.04585,0.92049,1.18468,0.27688,0.33207,0.08884,0.11973,1.71956
South Africa,2015,female,25-34 years,27,4822164,0.56,South Africa2015,"317,741,039,198",6403,Millenials,Sub-Saharan Africa,113.0,4.642,0.04585,0.92049,1.18468,0.27688,0.33207,0.08884,0.11973,1.71956
South Africa,2015,female,35-54 years,26,6396045,0.41,South Africa2015,"317,741,039,198",6403,Generation X,Sub-Saharan Africa,113.0,4.642,0.04585,0.92049,1.18468,0.27688,0.33207,0.08884,0.11973,1.71956
South Africa,2015,female,75+ years,2,615701,0.32,South Africa2015,"317,741,039,198",6403,Silent,Sub-Saharan Africa,113.0,4.642,0.04585,0.92049,1.18468,0.27688,0.33207,0.08884,0.11973,1.71956
South Africa,2015,female,55-74 years,10,3155486,0.32,South Africa2015,"317,741,039,198",6403,Boomers,Sub-Saharan Africa,113.0,4.642,0.04585,0.92049,1.18468,0.27688,0.33207,0.08884,0.11973,1.71956
South Africa,2015,male,5-14 years,11,5318168,0.21,South Africa2015,"317,741,039,198",6403,Generation Z,Sub-Saharan Africa,113.0,4.642,0.04585,0.92049,1.18468,0.27688,0.33207,0.08884,0.11973,1.71956
